primary_type,week,count
CRIMINAL DAMAGE,2024-01-22,488
CRIMINAL DAMAGE,2024-01-29,493
CRIMINAL DAMAGE,2024-02-05,557
CRIMINAL DAMAGE,2024-02-12,512
CRIMINAL DAMAGE,2024-02-19,533
CRIMINAL DAMAGE,2024-02-26,560
CRIMINAL DAMAGE,2024-03-04,510
CRIMINAL DAMAGE,2024-03-11,582
CRIMINAL DAMAGE,2024-03-18,568
CRIMINAL DAMAGE,2024-03-25,564
CRIMINAL DAMAGE,2024-04-01,474
CRIMINAL DAMAGE,2024-04-08,518
CRIMINAL DAMAGE,2024-04-15,546
CRIMINAL DAMAGE,2024-04-22,587
CRIMINAL DAMAGE,2024-04-29,519
CRIMINAL DAMAGE,2024-05-06,523
CRIMINAL DAMAGE,2024-05-13,538
CRIMINAL DAMAGE,2024-05-20,568
CRIMINAL DAMAGE,2024-05-27,565
CRIMINAL DAMAGE,2024-06-03,596
CRIMINAL DAMAGE,2024-06-10,583
CRIMINAL DAMAGE,2024-06-17,639
CRIMINAL DAMAGE,2024-06-24,580
CRIMINAL DAMAGE,2024-07-01,613
CRIMINAL DAMAGE,2024-07-08,571
CRIMINAL DAMAGE,2024-07-15,607
CRIMINAL DAMAGE,2024-07-22,563
CRIMINAL DAMAGE,2024-07-29,592
CRIMINAL DAMAGE,2024-08-05,582
CRIMINAL DAMAGE,2024-08-12,598
CRIMINAL DAMAGE,2024-08-19,575
CRIMINAL DAMAGE,2024-08-26,581
CRIMINAL DAMAGE,2024-09-02,578
CRIMINAL DAMAGE,2024-09-09,564
CRIMINAL DAMAGE,2024-09-16,628
CRIMINAL DAMAGE,2024-09-23,567
CRIMINAL DAMAGE,2024-09-30,554
CRIMINAL DAMAGE,2024-10-07,537
CRIMINAL DAMAGE,2024-10-14,547
CRIMINAL DAMAGE,2024-10-21,602
CRIMINAL DAMAGE,2024-10-28,615
CRIMINAL DAMAGE,2024-11-04,525
CRIMINAL DAMAGE,2024-11-11,516
CRIMINAL DAMAGE,2024-11-18,498
CRIMINAL DAMAGE,2024-11-25,445
CRIMINAL DAMAGE,2024-12-02,528
CRIMINAL DAMAGE,2024-12-09,468
CRIMINAL DAMAGE,2024-12-16,458
CRIMINAL DAMAGE,2024-12-23,468
CRIMINAL DAMAGE,2024-12-30,554
CRIMINAL DAMAGE,2025-01-06,359
CRIMINAL DAMAGE,2025-01-13,387
CRIMINAL DAMAGE,2025-01-20,339
CRIMINAL DAMAGE,2025-01-27,461
CRIMINAL DAMAGE,2025-02-03,364
CRIMINAL DAMAGE,2025-02-10,340
CRIMINAL DAMAGE,2025-02-17,379
CRIMINAL DAMAGE,2025-02-24,423
CRIMINAL DAMAGE,2025-03-03,437
CRIMINAL DAMAGE,2025-03-10,514
CRIMINAL DAMAGE,2025-03-17,539
CRIMINAL DAMAGE,2025-03-24,504
CRIMINAL DAMAGE,2025-03-31,490
CRIMINAL DAMAGE,2025-04-07,563
CRIMINAL DAMAGE,2025-04-14,528
CRIMINAL DAMAGE,2025-04-21,489
CRIMINAL DAMAGE,2025-04-28,532
CRIMINAL DAMAGE,2025-05-05,461
CRIMINAL DAMAGE,2025-05-12,493
CRIMINAL DAMAGE,2025-05-19,489
CRIMINAL DAMAGE,2025-05-26,509
CRIMINAL DAMAGE,2025-06-02,570
CRIMINAL DAMAGE,2025-06-09,559
CRIMINAL DAMAGE,2025-06-16,573
CRIMINAL DAMAGE,2025-06-23,612
CRIMINAL DAMAGE,2025-06-30,549
CRIMINAL DAMAGE,2025-07-07,563
CRIMINAL DAMAGE,2025-07-14,596
CRIMINAL DAMAGE,2025-07-21,638
CRIMINAL DAMAGE,2025-07-28,559
CRIMINAL DAMAGE,2025-08-04,549
CRIMINAL DAMAGE,2025-08-11,536
CRIMINAL DAMAGE,2025-08-18,565
CRIMINAL DAMAGE,2025-08-25,472
CRIMINAL DAMAGE,2025-09-01,545
CRIMINAL DAMAGE,2025-09-08,493
CRIMINAL DAMAGE,2025-09-15,540
CRIMINAL DAMAGE,2025-09-22,560
CRIMINAL DAMAGE,2025-09-29,607
CRIMINAL DAMAGE,2025-10-06,534
CRIMINAL DAMAGE,2025-10-13,517
CRIMINAL DAMAGE,2025-10-20,548
CRIMINAL DAMAGE,2025-10-27,565
CRIMINAL DAMAGE,2025-11-03,557
CRIMINAL DAMAGE,2025-11-10,481
CRIMINAL DAMAGE,2025-11-17,496
CRIMINAL DAMAGE,2025-11-24,474
CRIMINAL DAMAGE,2025-12-01,363
CRIMINAL DAMAGE,2025-12-08,419
CRIMINAL DAMAGE,2025-12-15,475
CRIMINAL DAMAGE,2025-12-22,566
CRIMINAL DAMAGE,2025-12-29,457
CRIMINAL DAMAGE,2026-01-05,549
CRIMINAL DAMAGE,2026-01-12,410
CRIMINAL DAMAGE,2026-01-19,314
CRIMINAL DAMAGE,2026-01-26,308
CRIMINAL DAMAGE,2026-02-02,389
CRIMINAL DAMAGE,2026-02-09,433
CRIMINAL DAMAGE,2026-02-16,517
CRIMINAL DAMAGE,2026-02-23,375
CRIMINAL DAMAGE,2026-03-02,455
CRIMINAL DAMAGE,2026-03-09,463
CRIMINAL DAMAGE,2026-03-16,457
CRIMINAL DAMAGE,2026-03-23,512
CRIMINAL DAMAGE,2026-03-30,498
CRIMINAL DAMAGE,2026-04-06,543
CRIMINAL DAMAGE,2026-04-13,454
CRIMINAL DAMAGE,2026-04-20,492
CRIMINAL DAMAGE,2026-04-27,439
CRIMINAL DAMAGE,2026-05-04,503
CRIMINAL DAMAGE,2026-05-11,474
CRIMINAL DAMAGE,2026-05-18,518
CRIMINAL DAMAGE,2026-05-25,546
CRIMINAL DAMAGE,2026-06-01,506
DECEPTIVE PRACTICE,2001-01-01,367
DECEPTIVE PRACTICE,2001-01-08,300
DECEPTIVE PRACTICE,2001-01-15,288
DECEPTIVE PRACTICE,2001-01-22,308
DECEPTIVE PRACTICE,2001-01-29,308
DECEPTIVE PRACTICE,2001-02-05,296
DECEPTIVE PRACTICE,2001-02-12,296
DECEPTIVE PRACTICE,2001-02-19,269
DECEPTIVE PRACTICE,2001-02-26,280
DECEPTIVE PRACTICE,2001-03-05,322
DECEPTIVE PRACTICE,2001-03-12,283
DECEPTIVE PRACTICE,2001-03-19,294
DECEPTIVE PRACTICE,2001-03-26,315
DECEPTIVE PRACTICE,2001-04-02,267
DECEPTIVE PRACTICE,2001-04-09,284
DECEPTIVE PRACTICE,2001-04-16,297
DECEPTIVE PRACTICE,2001-04-23,254
DECEPTIVE PRACTICE,2001-04-30,304
DECEPTIVE PRACTICE,2001-05-07,290
DECEPTIVE PRACTICE,2001-05-14,287
DECEPTIVE PRACTICE,2001-05-21,274
DECEPTIVE PRACTICE,2001-05-28,283
DECEPTIVE PRACTICE,2001-06-04,281
DECEPTIVE PRACTICE,2001-06-11,263
DECEPTIVE PRACTICE,2001-06-18,299
DECEPTIVE PRACTICE,2001-06-25,309
DECEPTIVE PRACTICE,2001-07-02,246
DECEPTIVE PRACTICE,2001-07-09,282
DECEPTIVE PRACTICE,2001-07-16,250
DECEPTIVE PRACTICE,2001-07-23,273
DECEPTIVE PRACTICE,2001-07-30,281
DECEPTIVE PRACTICE,2001-08-06,293
DECEPTIVE PRACTICE,2001-08-13,271
DECEPTIVE PRACTICE,2001-08-20,279
DECEPTIVE PRACTICE,2001-08-27,343
DECEPTIVE PRACTICE,2001-09-03,296
DECEPTIVE PRACTICE,2001-09-10,260
DECEPTIVE PRACTICE,2001-09-17,267
DECEPTIVE PRACTICE,2001-09-24,274
DECEPTIVE PRACTICE,2001-10-01,309
DECEPTIVE PRACTICE,2001-10-08,261
DECEPTIVE PRACTICE,2001-10-15,296
DECEPTIVE PRACTICE,2001-10-22,294
DECEPTIVE PRACTICE,2001-10-29,313
DECEPTIVE PRACTICE,2001-11-05,289
DECEPTIVE PRACTICE,2001-11-12,277
DECEPTIVE PRACTICE,2001-11-19,214
DECEPTIVE PRACTICE,2001-11-26,314
DECEPTIVE PRACTICE,2001-12-03,294
DECEPTIVE PRACTICE,2001-12-10,347
DECEPTIVE PRACTICE,2001-12-17,301
DECEPTIVE PRACTICE,2001-12-24,177
DECEPTIVE PRACTICE,2001-12-31,306
DECEPTIVE PRACTICE,2002-01-07,298
DECEPTIVE PRACTICE,2002-01-14,275
DECEPTIVE PRACTICE,2002-01-21,239
DECEPTIVE PRACTICE,2002-01-28,254
DECEPTIVE PRACTICE,2002-02-04,246
DECEPTIVE PRACTICE,2002-02-11,241
DECEPTIVE PRACTICE,2002-02-18,247
DECEPTIVE PRACTICE,2002-02-25,265
DECEPTIVE PRACTICE,2002-03-04,215
DECEPTIVE PRACTICE,2002-03-11,255
DECEPTIVE PRACTICE,2002-03-18,231
DECEPTIVE PRACTICE,2002-03-25,236
DECEPTIVE PRACTICE,2002-04-01,313
DECEPTIVE PRACTICE,2002-04-08,278
DECEPTIVE PRACTICE,2002-04-15,255
DECEPTIVE PRACTICE,2002-04-22,269
DECEPTIVE PRACTICE,2002-04-29,291
DECEPTIVE PRACTICE,2002-05-06,290
DECEPTIVE PRACTICE,2002-05-13,282
DECEPTIVE PRACTICE,2002-05-20,266
DECEPTIVE PRACTICE,2002-05-27,270
DECEPTIVE PRACTICE,2002-06-03,295
DECEPTIVE PRACTICE,2002-06-10,266
DECEPTIVE PRACTICE,2002-06-17,260
DECEPTIVE PRACTICE,2002-06-24,232
DECEPTIVE PRACTICE,2002-07-01,263
DECEPTIVE PRACTICE,2002-07-08,285
DECEPTIVE PRACTICE,2002-07-15,279
DECEPTIVE PRACTICE,2002-07-22,262
DECEPTIVE PRACTICE,2002-07-29,295
DECEPTIVE PRACTICE,2002-08-05,294
DECEPTIVE PRACTICE,2002-08-12,276
DECEPTIVE PRACTICE,2002-08-19,280
DECEPTIVE PRACTICE,2002-08-26,304
DECEPTIVE PRACTICE,2002-09-02,289
DECEPTIVE PRACTICE,2002-09-09,237
DECEPTIVE PRACTICE,2002-09-16,248
DECEPTIVE PRACTICE,2002-09-23,266
DECEPTIVE PRACTICE,2002-09-30,292
DECEPTIVE PRACTICE,2002-10-07,259
DECEPTIVE PRACTICE,2002-10-14,256
DECEPTIVE PRACTICE,2002-10-21,222
DECEPTIVE PRACTICE,2002-10-28,282
DECEPTIVE PRACTICE,2002-11-04,226
DECEPTIVE PRACTICE,2002-11-11,250
DECEPTIVE PRACTICE,2002-11-18,240
DECEPTIVE PRACTICE,2002-11-25,241
DECEPTIVE PRACTICE,2002-12-02,270
DECEPTIVE PRACTICE,2002-12-09,247
DECEPTIVE PRACTICE,2002-12-16,258
DECEPTIVE PRACTICE,2002-12-23,219
DECEPTIVE PRACTICE,2002-12-30,273
DECEPTIVE PRACTICE,2003-01-06,270
DECEPTIVE PRACTICE,2003-01-13,249
DECEPTIVE PRACTICE,2003-01-20,237
DECEPTIVE PRACTICE,2003-01-27,278
DECEPTIVE PRACTICE,2003-02-03,233
DECEPTIVE PRACTICE,2003-02-10,261
DECEPTIVE PRACTICE,2003-02-17,232
DECEPTIVE PRACTICE,2003-02-24,273
DECEPTIVE PRACTICE,2003-03-03,245
DECEPTIVE PRACTICE,2003-03-10,260
DECEPTIVE PRACTICE,2003-03-17,228
DECEPTIVE PRACTICE,2003-03-24,260
DECEPTIVE PRACTICE,2003-03-31,266
DECEPTIVE PRACTICE,2003-04-07,223
DECEPTIVE PRACTICE,2003-04-14,276
DECEPTIVE PRACTICE,2003-04-21,288
DECEPTIVE PRACTICE,2003-04-28,320
DECEPTIVE PRACTICE,2003-05-05,239
DECEPTIVE PRACTICE,2003-05-12,269
DECEPTIVE PRACTICE,2003-05-19,270
DECEPTIVE PRACTICE,2003-05-26,255
DECEPTIVE PRACTICE,2003-06-02,279
DECEPTIVE PRACTICE,2003-06-09,256
DECEPTIVE PRACTICE,2003-06-16,272
DECEPTIVE PRACTICE,2003-06-23,222
DECEPTIVE PRACTICE,2003-06-30,242
DECEPTIVE PRACTICE,2003-07-07,286
DECEPTIVE PRACTICE,2003-07-14,246
DECEPTIVE PRACTICE,2003-07-21,251
DECEPTIVE PRACTICE,2003-07-28,261
DECEPTIVE PRACTICE,2003-08-04,269
DECEPTIVE PRACTICE,2003-08-11,242
DECEPTIVE PRACTICE,2003-08-18,267
DECEPTIVE PRACTICE,2003-08-25,260
DECEPTIVE PRACTICE,2003-09-01,258
DECEPTIVE PRACTICE,2003-09-08,245
DECEPTIVE PRACTICE,2003-09-15,273
DECEPTIVE PRACTICE,2003-09-22,238
DECEPTIVE PRACTICE,2003-09-29,286
DECEPTIVE PRACTICE,2003-10-06,224
DECEPTIVE PRACTICE,2003-10-13,240
DECEPTIVE PRACTICE,2003-10-20,269
DECEPTIVE PRACTICE,2003-10-27,286
DECEPTIVE PRACTICE,2003-11-03,252
DECEPTIVE PRACTICE,2003-11-10,242
DECEPTIVE PRACTICE,2003-11-17,279
DECEPTIVE PRACTICE,2003-11-24,227
DECEPTIVE PRACTICE,2003-12-01,322
DECEPTIVE PRACTICE,2003-12-08,218
DECEPTIVE PRACTICE,2003-12-15,288
DECEPTIVE PRACTICE,2003-12-22,212
DECEPTIVE PRACTICE,2003-12-29,280
DECEPTIVE PRACTICE,2004-01-05,220
DECEPTIVE PRACTICE,2004-01-12,296
DECEPTIVE PRACTICE,2004-01-19,256
DECEPTIVE PRACTICE,2004-01-26,248
DECEPTIVE PRACTICE,2004-02-02,250
DECEPTIVE PRACTICE,2004-02-09,232
DECEPTIVE PRACTICE,2004-02-16,219
DECEPTIVE PRACTICE,2004-02-23,237
DECEPTIVE PRACTICE,2004-03-01,290
DECEPTIVE PRACTICE,2004-03-08,218
DECEPTIVE PRACTICE,2004-03-15,254
DECEPTIVE PRACTICE,2004-03-22,225
DECEPTIVE PRACTICE,2004-03-29,333
DECEPTIVE PRACTICE,2004-04-05,214
DECEPTIVE PRACTICE,2004-04-12,244
DECEPTIVE PRACTICE,2004-04-19,254
DECEPTIVE PRACTICE,2004-04-26,263
DECEPTIVE PRACTICE,2004-05-03,271
DECEPTIVE PRACTICE,2004-05-10,264
DECEPTIVE PRACTICE,2004-05-17,255
DECEPTIVE PRACTICE,2004-05-24,222
DECEPTIVE PRACTICE,2004-05-31,274
DECEPTIVE PRACTICE,2004-06-07,248
DECEPTIVE PRACTICE,2004-06-14,247
DECEPTIVE PRACTICE,2004-06-21,251
DECEPTIVE PRACTICE,2004-06-28,255
DECEPTIVE PRACTICE,2004-07-05,247
DECEPTIVE PRACTICE,2004-07-12,253
DECEPTIVE PRACTICE,2004-07-19,250
DECEPTIVE PRACTICE,2004-07-26,254
DECEPTIVE PRACTICE,2004-08-02,267
DECEPTIVE PRACTICE,2004-08-09,244
DECEPTIVE PRACTICE,2004-08-16,260
DECEPTIVE PRACTICE,2004-08-23,248
DECEPTIVE PRACTICE,2004-08-30,280
DECEPTIVE PRACTICE,2004-09-06,226
DECEPTIVE PRACTICE,2004-09-13,272
DECEPTIVE PRACTICE,2004-09-20,249
DECEPTIVE PRACTICE,2004-09-27,270
DECEPTIVE PRACTICE,2004-10-04,272
DECEPTIVE PRACTICE,2004-10-11,238
DECEPTIVE PRACTICE,2004-10-18,244
DECEPTIVE PRACTICE,2004-10-25,266
DECEPTIVE PRACTICE,2004-11-01,280
DECEPTIVE PRACTICE,2004-11-08,258
DECEPTIVE PRACTICE,2004-11-15,257
DECEPTIVE PRACTICE,2004-11-22,204
DECEPTIVE PRACTICE,2004-11-29,285
DECEPTIVE PRACTICE,2004-12-06,280
DECEPTIVE PRACTICE,2004-12-13,239
DECEPTIVE PRACTICE,2004-12-20,238
DECEPTIVE PRACTICE,2004-12-27,293
DECEPTIVE PRACTICE,2005-01-03,235
DECEPTIVE PRACTICE,2005-01-10,264
DECEPTIVE PRACTICE,2005-01-17,200
DECEPTIVE PRACTICE,2005-01-24,265
DECEPTIVE PRACTICE,2005-01-31,234
DECEPTIVE PRACTICE,2005-02-07,223
DECEPTIVE PRACTICE,2005-02-14,245
DECEPTIVE PRACTICE,2005-02-21,238
DECEPTIVE PRACTICE,2005-02-28,262
DECEPTIVE PRACTICE,2005-03-07,222
DECEPTIVE PRACTICE,2005-03-14,254
DECEPTIVE PRACTICE,2005-03-21,223
DECEPTIVE PRACTICE,2005-03-28,284
DECEPTIVE PRACTICE,2005-04-04,265
DECEPTIVE PRACTICE,2005-04-11,286
DECEPTIVE PRACTICE,2005-04-18,241
DECEPTIVE PRACTICE,2005-04-25,262
DECEPTIVE PRACTICE,2005-05-02,272
DECEPTIVE PRACTICE,2005-05-09,248
DECEPTIVE PRACTICE,2005-05-16,240
DECEPTIVE PRACTICE,2005-05-23,238
DECEPTIVE PRACTICE,2005-05-30,280
DECEPTIVE PRACTICE,2005-06-06,256
DECEPTIVE PRACTICE,2005-06-13,306
DECEPTIVE PRACTICE,2005-06-20,257
DECEPTIVE PRACTICE,2005-06-27,297
DECEPTIVE PRACTICE,2005-07-04,243
DECEPTIVE PRACTICE,2005-07-11,285
DECEPTIVE PRACTICE,2005-07-18,260
DECEPTIVE PRACTICE,2005-07-25,270
DECEPTIVE PRACTICE,2005-08-01,281
DECEPTIVE PRACTICE,2005-08-08,252
DECEPTIVE PRACTICE,2005-08-15,264
DECEPTIVE PRACTICE,2005-08-22,277
DECEPTIVE PRACTICE,2005-08-29,303
DECEPTIVE PRACTICE,2005-09-05,290
DECEPTIVE PRACTICE,2005-09-12,262
DECEPTIVE PRACTICE,2005-09-19,252
DECEPTIVE PRACTICE,2005-09-26,265
DECEPTIVE PRACTICE,2005-10-03,263
DECEPTIVE PRACTICE,2005-10-10,267
DECEPTIVE PRACTICE,2005-10-17,284
DECEPTIVE PRACTICE,2005-10-24,256
DECEPTIVE PRACTICE,2005-10-31,269
DECEPTIVE PRACTICE,2005-11-07,273
DECEPTIVE PRACTICE,2005-11-14,250
DECEPTIVE PRACTICE,2005-11-21,245
DECEPTIVE PRACTICE,2005-11-28,249
DECEPTIVE PRACTICE,2005-12-05,272
DECEPTIVE PRACTICE,2005-12-12,281
DECEPTIVE PRACTICE,2005-12-19,258
DECEPTIVE PRACTICE,2005-12-26,289
DECEPTIVE PRACTICE,2006-01-02,238
DECEPTIVE PRACTICE,2006-01-09,228
DECEPTIVE PRACTICE,2006-01-16,259
DECEPTIVE PRACTICE,2006-01-23,264
DECEPTIVE PRACTICE,2006-01-30,259
DECEPTIVE PRACTICE,2006-02-06,224
DECEPTIVE PRACTICE,2006-02-13,212
DECEPTIVE PRACTICE,2006-02-20,209
DECEPTIVE PRACTICE,2006-02-27,278
DECEPTIVE PRACTICE,2006-03-06,247
DECEPTIVE PRACTICE,2006-03-13,268
DECEPTIVE PRACTICE,2006-03-20,245
DECEPTIVE PRACTICE,2006-03-27,270
DECEPTIVE PRACTICE,2006-04-03,226
DECEPTIVE PRACTICE,2006-04-10,215
DECEPTIVE PRACTICE,2006-04-17,253
DECEPTIVE PRACTICE,2006-04-24,265
DECEPTIVE PRACTICE,2006-05-01,241
DECEPTIVE PRACTICE,2006-05-08,262
DECEPTIVE PRACTICE,2006-05-15,243
DECEPTIVE PRACTICE,2006-05-22,248
DECEPTIVE PRACTICE,2006-05-29,303
DECEPTIVE PRACTICE,2006-06-05,288
DECEPTIVE PRACTICE,2006-06-12,245
DECEPTIVE PRACTICE,2006-06-19,253
DECEPTIVE PRACTICE,2006-06-26,294
DECEPTIVE PRACTICE,2006-07-03,271
DECEPTIVE PRACTICE,2006-07-10,233
DECEPTIVE PRACTICE,2006-07-17,270
DECEPTIVE PRACTICE,2006-07-24,253
DECEPTIVE PRACTICE,2006-07-31,306
DECEPTIVE PRACTICE,2006-08-07,274
DECEPTIVE PRACTICE,2006-08-14,254
DECEPTIVE PRACTICE,2006-08-21,264
DECEPTIVE PRACTICE,2006-08-28,337
DECEPTIVE PRACTICE,2006-09-04,228
DECEPTIVE PRACTICE,2006-09-11,285
DECEPTIVE PRACTICE,2006-09-18,250
DECEPTIVE PRACTICE,2006-09-25,270
DECEPTIVE PRACTICE,2006-10-02,271
DECEPTIVE PRACTICE,2006-10-09,265
DECEPTIVE PRACTICE,2006-10-16,271
DECEPTIVE PRACTICE,2006-10-23,281
DECEPTIVE PRACTICE,2006-10-30,315
DECEPTIVE PRACTICE,2006-11-06,267
DECEPTIVE PRACTICE,2006-11-13,256
DECEPTIVE PRACTICE,2006-11-20,241
DECEPTIVE PRACTICE,2006-11-27,315
DECEPTIVE PRACTICE,2006-12-04,242
DECEPTIVE PRACTICE,2006-12-11,289
DECEPTIVE PRACTICE,2006-12-18,284
DECEPTIVE PRACTICE,2006-12-25,205
DECEPTIVE PRACTICE,2007-01-01,338
DECEPTIVE PRACTICE,2007-01-08,252
DECEPTIVE PRACTICE,2007-01-15,238
DECEPTIVE PRACTICE,2007-01-22,253
DECEPTIVE PRACTICE,2007-01-29,239
DECEPTIVE PRACTICE,2007-02-05,222
DECEPTIVE PRACTICE,2007-02-12,181
DECEPTIVE PRACTICE,2007-02-19,244
DECEPTIVE PRACTICE,2007-02-26,267
DECEPTIVE PRACTICE,2007-03-05,260
DECEPTIVE PRACTICE,2007-03-12,251
DECEPTIVE PRACTICE,2007-03-19,273
DECEPTIVE PRACTICE,2007-03-26,303
DECEPTIVE PRACTICE,2007-04-02,255
DECEPTIVE PRACTICE,2007-04-09,256
DECEPTIVE PRACTICE,2007-04-16,241
DECEPTIVE PRACTICE,2007-04-23,256
DECEPTIVE PRACTICE,2007-04-30,313
DECEPTIVE PRACTICE,2007-05-07,254
DECEPTIVE PRACTICE,2007-05-14,284
DECEPTIVE PRACTICE,2007-05-21,230
DECEPTIVE PRACTICE,2007-05-28,285
DECEPTIVE PRACTICE,2007-06-04,252
DECEPTIVE PRACTICE,2007-06-11,290
DECEPTIVE PRACTICE,2007-06-18,285
DECEPTIVE PRACTICE,2007-06-25,312
DECEPTIVE PRACTICE,2007-07-02,279
DECEPTIVE PRACTICE,2007-07-09,270
DECEPTIVE PRACTICE,2007-07-16,276
DECEPTIVE PRACTICE,2007-07-23,289
DECEPTIVE PRACTICE,2007-07-30,357
DECEPTIVE PRACTICE,2007-08-06,270
DECEPTIVE PRACTICE,2007-08-13,295
DECEPTIVE PRACTICE,2007-08-20,290
DECEPTIVE PRACTICE,2007-08-27,332
DECEPTIVE PRACTICE,2007-09-03,288
DECEPTIVE PRACTICE,2007-09-10,272
DECEPTIVE PRACTICE,2007-09-17,257
DECEPTIVE PRACTICE,2007-09-24,263
DECEPTIVE PRACTICE,2007-10-01,241
DECEPTIVE PRACTICE,2007-10-08,251
DECEPTIVE PRACTICE,2007-10-15,268
DECEPTIVE PRACTICE,2007-10-22,266
DECEPTIVE PRACTICE,2007-10-29,287
DECEPTIVE PRACTICE,2007-11-05,264
DECEPTIVE PRACTICE,2007-11-12,289
DECEPTIVE PRACTICE,2007-11-19,253
DECEPTIVE PRACTICE,2007-11-26,316
DECEPTIVE PRACTICE,2007-12-03,304
DECEPTIVE PRACTICE,2007-12-10,293
DECEPTIVE PRACTICE,2007-12-17,281
DECEPTIVE PRACTICE,2007-12-24,246
DECEPTIVE PRACTICE,2007-12-31,343
DECEPTIVE PRACTICE,2008-01-07,286
DECEPTIVE PRACTICE,2008-01-14,270
DECEPTIVE PRACTICE,2008-01-21,272
DECEPTIVE PRACTICE,2008-01-28,251
DECEPTIVE PRACTICE,2008-02-04,232
DECEPTIVE PRACTICE,2008-02-11,264
DECEPTIVE PRACTICE,2008-02-18,264
DECEPTIVE PRACTICE,2008-02-25,289
DECEPTIVE PRACTICE,2008-03-03,238
DECEPTIVE PRACTICE,2008-03-10,263
DECEPTIVE PRACTICE,2008-03-17,251
DECEPTIVE PRACTICE,2008-03-24,262
DECEPTIVE PRACTICE,2008-03-31,326
DECEPTIVE PRACTICE,2008-04-07,275
DECEPTIVE PRACTICE,2008-04-14,311
DECEPTIVE PRACTICE,2008-04-21,281
DECEPTIVE PRACTICE,2008-04-28,274
DECEPTIVE PRACTICE,2008-05-05,293
DECEPTIVE PRACTICE,2008-05-12,314
DECEPTIVE PRACTICE,2008-05-19,279
DECEPTIVE PRACTICE,2008-05-26,305
DECEPTIVE PRACTICE,2008-06-02,306
DECEPTIVE PRACTICE,2008-06-09,306
DECEPTIVE PRACTICE,2008-06-16,287
DECEPTIVE PRACTICE,2008-06-23,260
DECEPTIVE PRACTICE,2008-06-30,271
DECEPTIVE PRACTICE,2008-07-07,299
DECEPTIVE PRACTICE,2008-07-14,294
DECEPTIVE PRACTICE,2008-07-21,301
DECEPTIVE PRACTICE,2008-07-28,330
DECEPTIVE PRACTICE,2008-08-04,290
DECEPTIVE PRACTICE,2008-08-11,307
DECEPTIVE PRACTICE,2008-08-18,302
DECEPTIVE PRACTICE,2008-08-25,284
DECEPTIVE PRACTICE,2008-09-01,319
DECEPTIVE PRACTICE,2008-09-08,278
DECEPTIVE PRACTICE,2008-09-15,293
DECEPTIVE PRACTICE,2008-09-22,281
DECEPTIVE PRACTICE,2008-09-29,291
DECEPTIVE PRACTICE,2008-10-06,279
DECEPTIVE PRACTICE,2008-10-13,336
DECEPTIVE PRACTICE,2008-10-20,296
DECEPTIVE PRACTICE,2008-10-27,293
DECEPTIVE PRACTICE,2008-11-03,263
DECEPTIVE PRACTICE,2008-11-10,269
DECEPTIVE PRACTICE,2008-11-17,296
DECEPTIVE PRACTICE,2008-11-24,277
DECEPTIVE PRACTICE,2008-12-01,357
DECEPTIVE PRACTICE,2008-12-08,298
DECEPTIVE PRACTICE,2008-12-15,256
DECEPTIVE PRACTICE,2008-12-22,226
DECEPTIVE PRACTICE,2008-12-29,362
DECEPTIVE PRACTICE,2009-01-05,247
DECEPTIVE PRACTICE,2009-01-12,224
DECEPTIVE PRACTICE,2009-01-19,272
DECEPTIVE PRACTICE,2009-01-26,282
DECEPTIVE PRACTICE,2009-02-02,288
DECEPTIVE PRACTICE,2009-02-09,272
DECEPTIVE PRACTICE,2009-02-16,266
DECEPTIVE PRACTICE,2009-02-23,268
DECEPTIVE PRACTICE,2009-03-02,331
DECEPTIVE PRACTICE,2009-03-09,292
DECEPTIVE PRACTICE,2009-03-16,239
DECEPTIVE PRACTICE,2009-03-23,244
DECEPTIVE PRACTICE,2009-03-30,304
DECEPTIVE PRACTICE,2009-04-06,247
DECEPTIVE PRACTICE,2009-04-13,272
DECEPTIVE PRACTICE,2009-04-20,248
DECEPTIVE PRACTICE,2009-04-27,305
DECEPTIVE PRACTICE,2009-05-04,263
DECEPTIVE PRACTICE,2009-05-11,238
DECEPTIVE PRACTICE,2009-05-18,240
DECEPTIVE PRACTICE,2009-05-25,254
DECEPTIVE PRACTICE,2009-06-01,329
DECEPTIVE PRACTICE,2009-06-08,277
DECEPTIVE PRACTICE,2009-06-15,281
DECEPTIVE PRACTICE,2009-06-22,282
DECEPTIVE PRACTICE,2009-06-29,268
DECEPTIVE PRACTICE,2009-07-06,246
DECEPTIVE PRACTICE,2009-07-13,251
DECEPTIVE PRACTICE,2009-07-20,240
DECEPTIVE PRACTICE,2009-07-27,279
DECEPTIVE PRACTICE,2009-08-03,268
DECEPTIVE PRACTICE,2009-08-10,261
DECEPTIVE PRACTICE,2009-08-17,225
DECEPTIVE PRACTICE,2009-08-24,244
DECEPTIVE PRACTICE,2009-08-31,296
DECEPTIVE PRACTICE,2009-09-07,228
DECEPTIVE PRACTICE,2009-09-14,257
DECEPTIVE PRACTICE,2009-09-21,257
DECEPTIVE PRACTICE,2009-09-28,285
DECEPTIVE PRACTICE,2009-10-05,257
DECEPTIVE PRACTICE,2009-10-12,257
DECEPTIVE PRACTICE,2009-10-19,268
DECEPTIVE PRACTICE,2009-10-26,289
DECEPTIVE PRACTICE,2009-11-02,272
DECEPTIVE PRACTICE,2009-11-09,274
DECEPTIVE PRACTICE,2009-11-16,263
